uid:a58cce7af4ad6855fea778b3;name:靠山居艺墅7幢;address:北京市房山区靠山居艺墅7幢;lat:39.808992;lng:116.219868
uid:9da8352c3d3448c10c0a70ec;name:高教新城盛品园;address:沙河镇高教园区三期A区;lat:40.164046;lng:116.26503
uid:7e57b31a10961995a4c7568f;name:晨建顺房屋;address:昌平区沙河镇高教新城北街家园八区4号楼底商;lat:40.169877;lng:116.266545
uid:fc909320a865490f9ce32155;name:天通伟业房产;address:小大路附近;lat:40.167021;lng:116.264832
uid:5cd6dc9762513f3a2efaa784;name:旭日仁晟地产;address:小寨光前街附近;lat:40.164654;lng:116.267881
uid:8dc6294460494c1e6e20b9af;name:七彩乐居家政分店;address:小大路与沙屯路交叉口西南50米;lat:40.16771;lng:116.261897
uid:3301ff8c84e2f26108ccdd5a;name:北京玫瑰园;address:北京市昌平区沙河镇北八达岭高速路11出口;lat:40.166357;lng:116.274729
uid:07f3c8b50dd7691d6340a9a7;name:北街家园一区;address:北京市昌平区高教园北二街;lat:40.16976;lng:116.272448
uid:3d23f3e48772507385420efd;name:北京航空航天大学沙河校区学生公寓3;address:北京市昌平区高教园南三街9号;lat:40.161812;lng:116.279255
uid:aa3c41d7304b4aa682288ac3;name:北京航空航天大学沙河校区学生公寓2;address:沙河镇南丰路沙河高教园区;lat:40.160406;lng:116.279519
uid:4466fd9364b5fd063904b1d4;name:北京CAC轰趴聚会别墅;address:北京昌平区北京市昌平区北京玫瑰园;lat:40.163952;lng:116.274847
uid:e42ae63b861753694d2fdfb9;name:左岸派对别墅;address:北京昌平区玫瑰园别墅区;lat:40.164642;lng:116.274981
uid:b644f9b80ddcbc29f5eafc7f;name:北京航空航天大学沙河校区学生公寓1;address:北京市昌平区高教园南三街9号;lat:40.160903;lng:116.280926
uid:cbf74955e0e399d4d03ce390;name:北京航空航天大学沙河校区4号学生公寓;address:北京市昌平区高教园南三街9号;lat:40.162091;lng:116.280459
uid:6dfda7f13e0bdcd440ab9ada;name:北京高教新城日租公寓;address:南丰路与高教园中街交叉口东南150米;lat:40.166559;lng:116.289425
uid:c5ea2f97ac09baff354aae64;name:创新公寓;address:北京市昌平区百沙路188号;lat:40.161541;lng:116.302784
uid:f23d8fc420d234d62806ce8e;name:百成公寓;address:北京市昌平区松兰堡村;lat:40.163109;lng:116.305713
uid:49964afd108ab3ae3517dc4f;name:隆鑫家园;address:北京市昌平区百沙路;lat:40.161383;lng:116.302242
uid:bf66aa44016f2b1c7ec8761d;name:盛辉公寓;address:北京市昌平区百沙路188号;lat:40.160125;lng:116.302988
uid:100be164bf6ca1ab9122e04d;name:新兴公寓;address:王于路东150米;lat:40.162357;lng:116.302518
uid:bd89dc22fe4858652dfaa712;name:家旺地产;address:北京市昌平区绿城雅居银座1号楼;lat:40.160138;lng:116.309799
uid:d3e39beb6047c2bd88db7322;name:王庄工业区企业办公综合楼;address:百善镇王庄工业园;lat:40.161694;lng:116.31409
uid:befdb29289d686e187154164;name:水印长滩;address:小汤山镇立汤路28号;lat:40.161657;lng:116.421523
uid:f98cee01bddc94cc41d63ef0;name:北京御汤泉度假村1号楼;address:北京市昌平区北六环小汤山现代农业科技示范园西区;lat:40.166417;lng:116.429488
uid:80fd6422aa8dcb2d0f0e6b62;name:北京御汤泉度假村5号楼;address:北京市昌平区;lat:40.166656;lng:116.429574
uid:a5a5c8565bcc4eb26e20b90b;name:珠江温泉花园;address:温榆河和京密引水渠之间;lat:40.160579;lng:116.43765
uid:cdd708ce179f4e384e5547ef;name:北京御汤泉度假村3号楼;address:北京市昌平区北六环小汤山现代农业科技示范园西区;lat:40.166206;lng:116.430031
uid:8f0b6ad20bc1f37e1c3894d6;name:北京御汤泉度假村4号楼;address:北京市昌平区;lat:40.165846;lng:116.430037
uid:ba1bc79a67f9738c6fc02c52;name:北京御汤泉度假村2号楼;address:北京市昌平区;lat:40.166398;lng:116.430036
uid:8ec809696fbd78cce01103e7;name:温泉小别墅;address:北京市顺义区高丽营镇;lat:40.16533;lng:116.50588
uid:d67bd33526e1b890e115f92f;name:松鹤公寓宿舍1号楼;address:北京市顺义区高泗路四村段23号;lat:40.168026;lng:116.503585
uid:2a7a25ecf9eb13636d3e1b89;name:丽喜花园;address:北京市顺义区丽喜花园10号楼;lat:40.164648;lng:116.557506
uid:d0f2d967ed63aa7e9ce32161;name:顺鑫花语;address:北京市顺义区丽喜南苑17号楼2单元202;lat:40.161643;lng:116.555704
uid:a5f0071aeace3c584e3a5947;name:丽喜南苑;address:丽喜南苑甲15;lat:40.161656;lng:116.555579
uid:6dae91e798a302fd32f71d7a;name:丽喜花园6号楼;address:北京市顺义区火寺路;lat:40.163404;lng:116.558581
uid:e88018936df8a4a99ff77906;name:丽喜花园20号楼;address:高丽营镇夏县营北街丽喜花园20号楼;lat:40.164685;lng:116.555975
uid:410edc7ed009d1dff423103b;name:丽喜花园23号楼;address:高丽营镇夏县营北街丽喜花园23号楼;lat:40.164178;lng:116.555247
uid:29b5617e54f556b204fef5ba;name:丽喜花园4号楼;address:北京市顺义区夏县营火寺路丽喜花园;lat:40.164179;lng:116.558543
uid:e88380d259933eb740e19241;name:丽喜花园甲2号楼;address:北京市顺义区;lat:40.165556;lng:116.558907
uid:69ad6e25641e86b049fc8d2a;name:丽喜花园5号楼;address:高丽营镇夏县营北街丽喜花园甲5号楼;lat:40.16372;lng:116.5589
uid:1fa87f12a4ebfe833ce23173;name:丽喜花园10号楼;address:高丽营镇夏县营北街丽喜花园10号楼;lat:40.164544;lng:116.557467
uid:9ede5cc33c16ad7a1ef74d55;name:首开.中晟新城南区;address:北京市顺义区x010;lat:40.168303;lng:116.647987
uid:2fa8983b3be965101ce9996c;name:龙苑别墅;address:向阳南路8号;lat:40.164844;lng:116.670788
uid:4df4fd27443212894d5547c4;name:富力湾半岛;address:马坡镇顺安南路12号;lat:40.168999;lng:116.676496
uid:97bea9721a8ba678fbdc855a;name:民生花园;address:北京市顺义区右堤路;lat:40.168484;lng:116.674535
uid:d6df91c1b28bf26af6b91688;name:北京乡村高尔夫别墅;address:右堤路龙苑别墅东侧;lat:40.165155;lng:116.677071
uid:d7fd2ad358e2ef2a0accddbe;name:北京高尔夫集团特别会员会所;address:向阳东街12;lat:40.164007;lng:116.675841
uid:a32c96901b0045ff31870a04;name:北京乡村高尔夫别墅3号楼;address:马坡北京乡村高尔夫别墅附近;lat:40.166184;lng:116.678298
uid:6a42353a7f2f82153c9a5ee7;name:北京乡村高尔夫别墅34号楼;address:右堤路附近;lat:40.164846;lng:116.677165
uid:8780ddbd16a6a48ab6f42f6b;name:北京乡村高尔夫别墅47号楼;address:右堤路附近;lat:40.166646;lng:116.677273
uid:421cfe2aa5f9cf9025e0a0d3;name:北京乡村高尔夫别墅29号楼;address:右堤路附近;lat:40.165891;lng:116.677552
uid:7fb1429f32fcc4602afc483c;name:北京乡村高尔夫别墅7号楼;address:右堤路附近;lat:40.165263;lng:116.677867
uid:ba439ad3d2ab9a00f723108e;name:柳欣一街;address:北京市顺义区;lat:40.16938;lng:116.732985
uid:bfa4b35ea0f58a803be4a629;name:277乡道;address:北京市顺义区;lat:40.167624;lng:116.811391
uid:6ed3083a41e3e9b72a3a9f88;name:顺鑫澜庭;address:北京市顺义区北门外大街27号;lat:40.167146;lng:116.828918
uid:304fe6dfd69f52923ce2314c;name:顺鑫澜庭物业管理处;address:北京市顺义区阳洲鑫园二区20;lat:40.16615;lng:116.82783
uid:a4504579fdd9c9462dfaa745;name:博爱房地产经纪公司;address:北京市顺义区顺鑫澜庭201（杨镇一中往北500米）;lat:40.166597;lng:116.827774
uid:39d43f8278cacd86a9059d88;name:阳洲鑫园;address:北京市顺义区顺平路南杨镇二街;lat:40.164437;lng:116.837331
uid:b31add96c7471b09843304b9;name:双阳西区11号楼;address:畅通街附近;lat:40.163805;lng:116.836327
uid:b2659210a93932ba01294fd8;name:双阳西区14号楼;address:北京市顺义区;lat:40.164415;lng:116.835806
uid:89276a71d42cf162b75f1e60;name:双阳西区7号楼;address:畅通街附近;lat:40.164956;lng:116.837334
uid:a02eb2331cae01a87dc87637;name:双阳西区 2 号;address:杨镇阳洲鑫园附近;lat:40.164711;lng:116.838341
uid:e14aaa8f70c01098c7f50dc2;name:双阳西区5号楼;address:杨镇阳洲鑫园附近;lat:40.163881;lng:116.837244
uid:964174c783535228aeee7a3a;name:双阳西区12号楼;address:畅通街附近;lat:40.163743;lng:116.835545
uid:bd6262e174268354efdfca7e;name:双阳西区6号楼;address:畅通街附近;lat:40.164578;lng:116.837279
uid:4cc189b3f790d43f25d2bb8b;name:双阳西区13号楼;address:畅通街附近;lat:40.164112;lng:116.835519
uid:c24a51ef54f69e30f5c59cb5;name:双阳西区10号楼;address:北京市顺义区阳洲鑫园10号楼;lat:40.16415;lng:116.836381
uid:1bf85b25a2de17daa1a93407;name:顺鑫.朗郡;address:北京市顺义区环镇北街;lat:40.164692;lng:116.841273
uid:55fa2c0bc4dc1c2d1de99988;name:双阳南区;address:北京市顺义区杨镇附近;lat:40.161091;lng:116.840255
uid:cd5b0b8c532d711c26d2bbbe;name:润林佳苑;address:北京市顺义区y256;lat:40.167516;lng:116.849426
uid:083a55fa3f121379256e9888;name:双阳住宅小区;address:北京市顺义区杨镇中干渠路与顺平路交叉口顺义区第二医院旁边;lat:40.161448;lng:116.842245
uid:b616177650d065dcd518b7be;name:双阳南区23号楼;address:杨镇双阳住宅小区附近;lat:40.160007;lng:116.841017
uid:45a14ad35d1c7941b7265565;name:双阳南区1号楼;address:256乡道附近;lat:40.163829;lng:116.843505
uid:4aabe7b29596e1586f3e1b7f;name:双阳南区15号楼;address:双阳南区附近;lat:40.161982;lng:116.840657
uid:68d2333958085f179e95de5d;name:双阳南区10号楼;address:双阳南区附近;lat:40.161682;lng:116.841888
uid:75f73cb6e3d7c58f7c29bd1a;name:双阳南区6号楼;address:北京市顺义区中干渠路;lat:40.16177;lng:116.84289
uid:6c1f80b3fb1a68c26cc02c07;name:双阳南区8号楼;address:双阳南区附近;lat:40.161376;lng:116.843209
uid:83330cb5c2a35b79fb2d61f4;name:大兴庄乡西柏店村养殖小区示范;address:三福庄中路与西良路交叉口西100米北京市平谷区有财养猪协会附近;lat:40.169868;lng:117.051268
uid:5db83884b406c13b15a19095;name:居住用地;address:北京市平谷区大兴庄镇白各庄村;lat:40.166444;lng:117.07864
uid:65c19f326d06406ac03644c6;name:首创悦洳汇;address:北京市平谷区大兴庄镇鲁各庄北二街与体育中心西路交叉口东北角;lat:40.16299;lng:117.084796
uid:e0dec06fb5cf6718f72310f4;name:中昂·邑上原著;address:平谷南街69号;lat:40.16121;lng:117.109823
uid:a3e8341cfa1315e84afd3fd2;name:腾龙源城;address:北京市平谷区谷丰路39号院;lat:40.163103;lng:117.118543
uid:52f3b72cf53ff43f77026924;name:春曦园小区;address:北京市平谷区春曦园小区9号楼;lat:40.161804;lng:117.113784
uid:c643c03d4d790e4fb6265542;name:园丁居民小区;address:平谷南街，谷丰路西侧;lat:40.160324;lng:117.113486
uid:8296944f62c5b3bf430245f5;name:园丁西园1号楼;address:北京市平谷区谷丰西路;lat:40.160437;lng:117.111455
uid:bffe480fad9f43818c1a89b5;name:园丁小区17号楼;address:北京市平谷区园丁小区17;lat:40.161406;lng:117.113868
uid:e8283b13462eb44bab175af6;name:乐园西小区52号楼;address:北京市平谷区兴谷平谷大街乐园西小区;lat:40.16129;lng:117.119481
uid:eb748b6ebb55387c2bd7ab98;name:园丁西园3号楼;address:北京市平谷区;lat:40.160893;lng:117.111548
uid:83fe3d32b335a1818bdb73e2;name:乐园西小区甲48号楼;address:北京市平谷区;lat:40.162919;lng:117.119493
uid:34116c52786a63894afc8dd3;name:乐园西小区51号楼;address:平程路东200米;lat:40.161648;lng:117.119471
uid:100196c54090b9acad31e525;name:春曦园小区10号楼;address:北京市平谷区春曦园小区10;lat:40.162529;lng:117.113913
uid:7d5f3a0afb69954b2cb908cc;name:兴谷家园;address:北京市平谷区平谷北街;lat:40.16934;lng:117.123342
uid:6835e3a785c7664ee31103cc;name:和平家园;address:平翔路2号院4号;lat:40.161056;lng:117.128128
uid:3a0a78bdd22314fa631809cc;name:兴谷别墅;address:平谷北街33号院41号楼;lat:40.169187;lng:117.126938
uid:54e33775c306b154ab059d2f;name:乐园西小区甲27号楼;address:北京市平谷区平谷南街;lat:40.161619;lng:117.121749
uid:33a87579ca8cea67dc1e5250;name:乐园西小区甲26号楼;address:平谷南街北150米;lat:40.161169;lng:117.121678
uid:565dfee75051e38704026f15;name:兴谷别墅30号楼;address:北京市平谷区平谷北街33号院;lat:40.16936;lng:117.127107
uid:44c77cf8538d60be1c38942b;name:乐园西小区3号楼;address:谷丰东路西150米;lat:40.162187;lng:117.123557
uid:fbbace7d9395485bf8f0cb03;name:乐园西小区24号楼;address:北京市平谷区乐园西小区24号;lat:40.162503;lng:117.121586
uid:fee04ff395a4ab216b49f348;name:乐园西小区5号楼;address:鑫座宾馆路口西北200米;lat:40.161394;lng:117.123629
uid:0f15a5e2275a197200ff2d1d;name:乐园西小区甲1号楼;address:北京市平谷区平谷大街乐园西小区;lat:40.163356;lng:117.12361
uid:bd68bdf2514f2e55c0364417;name:兴谷园小区;address:北京市平谷区平谷北街33号院;lat:40.162362;lng:117.131105
uid:99db01f4b00c13e0892fb58e;name:兴谷嘉和;address:平翔路兴谷环岛东南侧;lat:40.1633;lng:117.132828
uid:1e08df72cf520047b44f5452;name:兴谷园13号楼;address:北京市平谷区;lat:40.162383;lng:117.131219
uid:267876488a7680e9b75f1e59;name:兴谷园11号楼;address:北京市平谷区;lat:40.161616;lng:117.131214
uid:89408520213b5495102935ef;name:兴谷园8号楼;address:北京市平谷区平翔路;lat:40.160435;lng:117.13122
uid:b755e8d779813cb20aa8d4e7;name:兴谷园5号楼;address:北京市平谷区;lat:40.161223;lng:117.132419
uid:5c86413a3c4907228605bf04;name:兴谷园19号楼;address:北京市平谷区兴谷园19号;lat:40.163688;lng:117.130721
uid:a31ba5604ad2541b0e3dda92;name:兴谷园12号楼;address:北京市平谷区;lat:40.161999;lng:117.131211
uid:ab7bfefe2036e2b72afc4836;name:兴谷园2号楼;address:北京市平谷区;lat:40.162385;lng:117.132412
uid:91cca3747b0308befa42b2fc;name:兴谷园6号楼;address:北京市平谷区平翔路;lat:40.160851;lng:117.132421
uid:0bc83f8badf1a41d2b11d19e;name:中烟平谷培训中心1号楼;address:北京市平谷区;lat:40.167506;lng:117.148094
uid:1f6031635b5016404151c0d1;name:中烟平谷培训中心2号楼;address:北京市平谷区;lat:40.167788;lng:117.148084
uid:37d530669d4c5d34b7265544;name:中烟平谷培训中心3号楼;address:北京市平谷区;lat:40.168002;lng:117.148373
uid:7dd144158b5487edc71e51a5;name:上纸寨村上纸寨北街191号楼;address:北京市平谷区;lat:40.16241;lng:117.145623
uid:d3145c31397a438428201a53;name:上纸寨村上纸寨北街193号楼;address:北京市平谷区;lat:40.161444;lng:117.144539
uid:186c7318f22fa0a0932ca3d2;name:上纸寨村上纸寨北街192号楼;address:北京市平谷区;lat:40.162205;lng:117.145354
uid:5f23ce573c5b3a90ab059da2;name:王爱章信息部;address:北京市平谷区平谷大街;lat:40.164318;lng:117.143872
uid:7ea648609c688af1d1f49e68;name:中古物业;address:北京市昌平区百葛路133号;lat:40.174672;lng:116.207028
uid:aa676c9f41ec16a96ca3cc50;name:北街家园八区惠丰园;address:北京市昌平区高教园北二街;lat:40.171201;lng:116.265999
uid:c1a0c5b4ad817918d8eced34;name:高教新城惠丰园;address:昌平沙河南丰路;lat:40.171198;lng:116.265531
uid:12793cee1617e25d2902e1a8;name:北街家园二区22号;address:北京市东城区中华路甲10号;lat:40.172221;lng:116.268411
uid:328f9b1d08c3993b250bd030;name:创嘉置地;address:小寨路附近;lat:40.17027;lng:116.267068
uid:46a4faabb88dd5500c0e6bda;name:高教大楼;address:北京市昌平区高教园北街家园五区2号楼;lat:40.172415;lng:116.276723
uid:ec554d2715f4c3b193114c60;name:北街家园五区;address:昌平沙河高教园区一期B1区;lat:40.17282;lng:116.275584
uid:44529d5ca3c31b35c16c142d;name:北一街8号;address:昌平区南丰路1号;lat:40.170904;lng:116.276784
uid:0736023163bd1ca9095cb3b6;name:高教新城;address:昌平区南丰路1号京昌高速11出口;lat:40.171862;lng:116.273254
uid:2fd2beabbcd4f12c7bdbd2bf;name:北街家园c区;address:北京市昌平区沙河北街家园一区东北门7号楼;lat:40.171525;lng:116.272023
uid:05dd7d5fbe71bd01ad080f65;name:北街家园二区;address:北沙河西五路与高教园北三街交叉口南100米;lat:40.172908;lng:116.273637
uid:b262ff9c6870f2e330621238;name:北街家园B区;address:北一街8号;lat:40.17044;lng:116.27701
uid:ea44ef3731a344bf373a7163;name:高教新城观宇园;address:北街家园五区;lat:40.173375;lng:116.274132
uid:8229554c2c5411bdcd04ef1d;name:气清园;address:昌平区;lat:40.171696;lng:116.270789
uid:9836a419f52aed0f8ab98899;name:北街家园五区3号楼;address:北京市昌平区高教园北二街;lat:40.171859;lng:116.275327
uid:ec40ed6c0ea81f9cb5147fa1;name:起航公寓;address:大洼村2号;lat:40.172936;lng:116.285204
uid:ba627c4a42825b9632870a8e;name:紫兴生态家园公寓;address:北京市昌平区南丰路;lat:40.172787;lng:116.285625
uid:3c0ea7c56fe094e1faf0cb9c;name:碧肯山;address:北京市昌平区百善孟祖顺沙路林溪别墅社区;lat:40.178466;lng:116.317279
uid:bc96ee32ac2af050ab0dd81d;name:蓝天公寓;address:北京市昌平区S321顺沙路;lat:40.173778;lng:116.310657
uid:82d30b7781bf5eb022f0170b;name:北京经济技术学院1号楼;address:北京市昌平区顺沙路国家检察官学院沙河校区北;lat:40.172014;lng:116.312969
uid:162f1d729dcc3d1051e5c575;name:北京经济技术学院2号楼;address:北京市昌平区;lat:40.172394;lng:116.312956
uid:5d5f7256ed6de2f330f71dbd;name:顺驰林溪;address:昌平百善镇八达岭高速11出口向东;lat:40.1788;lng:116.319
uid:0507aa83514f9481ca2915a4;name:林溪别墅社区;address:昌平区六环59出口百葛路向西;lat:40.178472;lng:116.322403
uid:64ff3be1c4ea32c591114c93;name:善缘家园北区;address:北京市昌平区百葛路1号院;lat:40.176478;lng:116.329226
uid:971158f26145ddcaf7b916a8;name:百善村善缘嘉园1号楼;address:北京市昌平区百葛路1号院;lat:40.174625;lng:116.328637
